tempo de leitura: 0.009461
Iteracao	Erro < 0.001000
X[158] = 0.206761
X[159] = 0.106359
X[160] = 0.013990
X[161] = -0.010107
X[162] = 0.134472
X[163] = 0.050134
X[164] = -0.022155
X[165] = 0.291098
X[166] = 0.122424
X[167] = 0.054150
X[168] = -0.062315
X[169] = 0.190697
X[170] = -0.070348
X[171] = 0.138488
X[172] = -0.082396
X[173] = 0.202745
X[174] = 0.182665
X[175] = 0.254954
X[176] = 0.122424
X[177] = 0.046118
X[178] = 0.066199
X[179] = 0.026038
X[180] = 0.210777
X[181] = 0.267002
X[182] = -0.078380
X[183] = 0.058167
X[184] = -0.098460
X[185] = 0.001942
X[186] = 0.154552
X[187] = -0.050267
X[188] = 0.142504
X[189] = 0.271018
X[190] = -0.034203
X[191] = 0.258970
X[192] = -0.038219
X[193] = 0.206761
X[194] = 0.218809
X[195] = 0.250938
X[196] = 0.005958
X[197] = 0.042102
X[198] = 0.005958
X[199] = 0.046118
X[200] = -0.066331
X[201] = 0.042102
X[202] = 0.094311
X[203] = 0.162584
X[204] = 0.154552
X[205] = 0.190697
X[206] = 0.118408
X[207] = 0.186681
X[208] = -0.062315
X[209] = 0.094311
X[210] = -0.086412
X[211] = 0.250938
X[212] = 0.066199
X[213] = -0.062315
X[214] = 0.222825
X[215] = 0.279050
X[216] = 0.250938
X[217] = 0.078247
X[218] = -0.070348
X[219] = 0.094311
X[220] = 0.258970
X[221] = 0.001942
X[222] = 0.262986
X[223] = -0.078380
X[224] = 0.118408
X[225] = -0.010107
X[226] = 0.275034
X[227] = 0.034070
X[228] = 0.134472
X[229] = -0.018139
X[230] = 0.182665
X[231] = -0.022155
X[232] = -0.066331
X[233] = 0.186681
X[234] = 0.050134
X[235] = -0.002074
X[236] = 0.078247
X[237] = 0.271018
X[238] = 0.287082
X[239] = 0.118408
X[240] = 0.279050
X[241] = -0.094444
X[242] = 0.283066
X[243] = 0.046118
X[244] = 0.154552
X[245] = 0.206761
X[246] = 0.026038
X[247] = -0.082396
X[248] = 0.194713
X[249] = 0.267002
